municipio,regiao,ano,tipo_crime,quantidade,fonte
Joaquim Távora,RGI de Santo Antônio da Platina,2018,Crimes de Lesão Corporal,70.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2019,Crimes de Lesão Corporal,82.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2020,Crimes de Lesão Corporal,70.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2021,Crimes de Lesão Corporal,49.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2022,Crimes de Lesão Corporal,54.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2023,Crimes de Lesão Corporal,52.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2024,Crimes de Lesão Corporal,61.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2018,Crimes de Roubo,13.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2019,Crimes de Roubo,13.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2020,Crimes de Roubo,15.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2021,Crimes de Roubo,25.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2022,Crimes de Roubo,17.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2023,Crimes de Roubo,10.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2024,Crimes de Roubo,4.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2018,Furtos de Veículos,14.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2019,Furtos de Veículos,19.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2020,Furtos de Veículos,17.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2021,Furtos de Veículos,19.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2022,Furtos de Veículos,6.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2023,Furtos de Veículos,1.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2024,Furtos de Veículos,7.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2018,Ocorrências Envolvendo Tráfico de Drogas,8.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2019,Ocorrências Envolvendo Tráfico de Drogas,11.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2020,Ocorrências Envolvendo Tráfico de Drogas,5.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2021,Ocorrências Envolvendo Tráfico de Drogas,11.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2022,Ocorrências Envolvendo Tráfico de Drogas,3.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2023,Ocorrências Envolvendo Tráfico de Drogas,7.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2024,Ocorrências Envolvendo Tráfico de Drogas,10.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,22.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,20.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,25.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,3.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,4.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,8.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,10.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2018,Perturbação do Sossego/Tranquilidade,171.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2019,Perturbação do Sossego/Tranquilidade,108.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2020,Perturbação do Sossego/Tranquilidade,81.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2021,Perturbação do Sossego/Tranquilidade,40.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2022,Perturbação do Sossego/Tranquilidade,36.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2023,Perturbação do Sossego/Tranquilidade,42.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2024,Perturbação do Sossego/Tranquilidade,78.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2018,Roubos de Veículos,7.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2019,Roubos de Veículos,3.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2020,Roubos de Veículos,4.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2021,Roubos de Veículos,5.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2022,Roubos de Veículos,6.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2023,Roubos de Veículos,2.0,Crimes gerais
Joaquim Távora,RGI de Santo Antônio da Platina,2024,Roubos de Veículos,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2018,Armas de Fogo Apreendidas,2.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2019,Armas de Fogo Apreendidas,2.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2020,Armas de Fogo Apreendidas,3.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2021,Armas de Fogo Apreendidas,3.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2022,Armas de Fogo Apreendidas,5.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2024,Armas de Fogo Apreendidas,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2018,Crimes de Ameaça,30.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2019,Crimes de Ameaça,30.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2020,Crimes de Ameaça,32.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2021,Crimes de Ameaça,30.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2022,Crimes de Ameaça,30.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2023,Crimes de Ameaça,27.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2024,Crimes de Ameaça,35.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2018,Crimes de Estelionato,3.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2019,Crimes de Estelionato,3.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2020,Crimes de Estelionato,10.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2021,Crimes de Estelionato,13.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2022,Crimes de Estelionato,14.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2023,Crimes de Estelionato,20.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2024,Crimes de Estelionato,23.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2018,Crimes de Estupro,3.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2019,Crimes de Estupro,2.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2021,Crimes de Estupro,4.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2022,Crimes de Estupro,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2023,Crimes de Estupro,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2024,Crimes de Estupro,3.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2018,Crimes de Furto,34.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2019,Crimes de Furto,38.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2020,Crimes de Furto,27.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2021,Crimes de Furto,27.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2022,Crimes de Furto,17.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2023,Crimes de Furto,17.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2024,Crimes de Furto,16.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2018,Crimes de Lesão Corporal,15.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2019,Crimes de Lesão Corporal,11.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2020,Crimes de Lesão Corporal,21.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2021,Crimes de Lesão Corporal,10.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2022,Crimes de Lesão Corporal,15.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2023,Crimes de Lesão Corporal,14.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2024,Crimes de Lesão Corporal,19.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2018,Crimes de Roubo,6.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2019,Crimes de Roubo,9.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2020,Crimes de Roubo,5.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2021,Crimes de Roubo,5.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2022,Crimes de Roubo,2.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2023,Crimes de Roubo,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2024,Crimes de Roubo,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2019,Furtos de Veículos,4.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2020,Furtos de Veículos,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2024,Furtos de Veículos,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2018,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2019,Ocorrências Envolvendo Tráfico de Drogas,4.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2020,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2021,Ocorrências Envolvendo Tráfico de Drogas,3.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2022,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2023,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2024,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,4.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,6.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,5.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,3.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2018,Perturbação do Sossego/Tranquilidade,10.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2019,Perturbação do Sossego/Tranquilidade,3.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2020,Perturbação do Sossego/Tranquilidade,9.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2021,Perturbação do Sossego/Tranquilidade,8.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2022,Perturbação do Sossego/Tranquilidade,15.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2023,Perturbação do Sossego/Tranquilidade,10.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2024,Perturbação do Sossego/Tranquilidade,5.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2018,Roubos de Veículos,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2019,Roubos de Veículos,1.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2020,Roubos de Veículos,4.0,Crimes gerais
Jundiaí do Sul,RGI de Santo Antônio da Platina,2022,Roubos de Veículos,1.0,Crimes gerais
Juranda,RGI de Campo Mourão,2018,Armas de Fogo Apreendidas,6.0,Crimes gerais
Juranda,RGI de Campo Mourão,2019,Armas de Fogo Apreendidas,13.0,Crimes gerais
Juranda,RGI de Campo Mourão,2020,Armas de Fogo Apreendidas,17.0,Crimes gerais
Juranda,RGI de Campo Mourão,2021,Armas de Fogo Apreendidas,1.0,Crimes gerais
Juranda,RGI de Campo Mourão,2022,Armas de Fogo Apreendidas,1.0,Crimes gerais
Juranda,RGI de Campo Mourão,2023,Armas de Fogo Apreendidas,3.0,Crimes gerais
Juranda,RGI de Campo Mourão,2024,Armas de Fogo Apreendidas,6.0,Crimes gerais
Juranda,RGI de Campo Mourão,2018,Crimes de Ameaça,91.0,Crimes gerais
Juranda,RGI de Campo Mourão,2019,Crimes de Ameaça,104.0,Crimes gerais
Juranda,RGI de Campo Mourão,2020,Crimes de Ameaça,49.0,Crimes gerais
Juranda,RGI de Campo Mourão,2021,Crimes de Ameaça,57.0,Crimes gerais
Juranda,RGI de Campo Mourão,2022,Crimes de Ameaça,51.0,Crimes gerais
Juranda,RGI de Campo Mourão,2023,Crimes de Ameaça,56.0,Crimes gerais
Juranda,RGI de Campo Mourão,2024,Crimes de Ameaça,62.0,Crimes gerais
Juranda,RGI de Campo Mourão,2018,Crimes de Estelionato,13.0,Crimes gerais
Juranda,RGI de Campo Mourão,2019,Crimes de Estelionato,6.0,Crimes gerais
Juranda,RGI de Campo Mourão,2020,Crimes de Estelionato,18.0,Crimes gerais
Juranda,RGI de Campo Mourão,2021,Crimes de Estelionato,27.0,Crimes gerais
Juranda,RGI de Campo Mourão,2022,Crimes de Estelionato,57.0,Crimes gerais
Juranda,RGI de Campo Mourão,2023,Crimes de Estelionato,48.0,Crimes gerais
Juranda,RGI de Campo Mourão,2024,Crimes de Estelionato,54.0,Crimes gerais
Juranda,RGI de Campo Mourão,2018,Crimes de Estupro,3.0,Crimes gerais
Juranda,RGI de Campo Mourão,2019,Crimes de Estupro,3.0,Crimes gerais
Juranda,RGI de Campo Mourão,2020,Crimes de Estupro,2.0,Crimes gerais
Juranda,RGI de Campo Mourão,2022,Crimes de Estupro,3.0,Crimes gerais
Juranda,RGI de Campo Mourão,2023,Crimes de Estupro,2.0,Crimes gerais
Juranda,RGI de Campo Mourão,2024,Crimes de Estupro,2.0,Crimes gerais
Juranda,RGI de Campo Mourão,2018,Crimes de Furto,89.0,Crimes gerais
Juranda,RGI de Campo Mourão,2019,Crimes de Furto,60.0,Crimes gerais
Juranda,RGI de Campo Mourão,2020,Crimes de Furto,39.0,Crimes gerais
Juranda,RGI de Campo Mourão,2021,Crimes de Furto,44.0,Crimes gerais
Juranda,RGI de Campo Mourão,2022,Crimes de Furto,62.0,Crimes gerais
Juranda,RGI de Campo Mourão,2023,Crimes de Furto,50.0,Crimes gerais
Juranda,RGI de Campo Mourão,2024,Crimes de Furto,54.0,Crimes gerais
Juranda,RGI de Campo Mourão,2018,Crimes de Lesão Corporal,52.0,Crimes gerais
Juranda,RGI de Campo Mourão,2019,Crimes de Lesão Corporal,65.0,Crimes gerais
Juranda,RGI de Campo Mourão,2020,Crimes de Lesão Corporal,39.0,Crimes gerais
Juranda,RGI de Campo Mourão,2021,Crimes de Lesão Corporal,42.0,Crimes gerais
Juranda,RGI de Campo Mourão,2022,Crimes de Lesão Corporal,34.0,Crimes gerais
Juranda,RGI de Campo Mourão,2023,Crimes de Lesão Corporal,36.0,Crimes gerais
Juranda,RGI de Campo Mourão,2024,Crimes de Lesão Corporal,53.0,Crimes gerais
Juranda,RGI de Campo Mourão,2018,Crimes de Roubo,12.0,Crimes gerais
Juranda,RGI de Campo Mourão,2019,Crimes de Roubo,9.0,Crimes gerais
Juranda,RGI de Campo Mourão,2020,Crimes de Roubo,11.0,Crimes gerais
Juranda,RGI de Campo Mourão,2021,Crimes de Roubo,11.0,Crimes gerais
Juranda,RGI de Campo Mourão,2022,Crimes de Roubo,7.0,Crimes gerais
Juranda,RGI de Campo Mourão,2023,Crimes de Roubo,10.0,Crimes gerais
Juranda,RGI de Campo Mourão,2024,Crimes de Roubo,4.0,Crimes gerais
Juranda,RGI de Campo Mourão,2018,Furtos de Veículos,6.0,Crimes gerais
Juranda,RGI de Campo Mourão,2019,Furtos de Veículos,4.0,Crimes gerais
Juranda,RGI de Campo Mourão,2021,Furtos de Veículos,4.0,Crimes gerais
Juranda,RGI de Campo Mourão,2022,Furtos de Veículos,5.0,Crimes gerais
Juranda,RGI de Campo Mourão,2023,Furtos de Veículos,7.0,Crimes gerais
Juranda,RGI de Campo Mourão,2024,Furtos de Veículos,2.0,Crimes gerais
Juranda,RGI de Campo Mourão,2018,Ocorrências Envolvendo Tráfico de Drogas,5.0,Crimes gerais
Juranda,RGI de Campo Mourão,2019,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Juranda,RGI de Campo Mourão,2020,Ocorrências Envolvendo Tráfico de Drogas,6.0,Crimes gerais
Juranda,RGI de Campo Mourão,2021,Ocorrências Envolvendo Tráfico de Drogas,3.0,Crimes gerais
Juranda,RGI de Campo Mourão,2022,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Juranda,RGI de Campo Mourão,2023,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Juranda,RGI de Campo Mourão,2024,Ocorrências Envolvendo Tráfico de Drogas,7.0,Crimes gerais
Juranda,RGI de Campo Mourão,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,4.0,Crimes gerais
Juranda,RGI de Campo Mourão,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,3.0,Crimes gerais
Juranda,RGI de Campo Mourão,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,6.0,Crimes gerais
Juranda,RGI de Campo Mourão,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,3.0,Crimes gerais
Juranda,RGI de Campo Mourão,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
Juranda,RGI de Campo Mourão,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,6.0,Crimes gerais
Juranda,RGI de Campo Mourão,2018,Perturbação do Sossego/Tranquilidade,14.0,Crimes gerais
Juranda,RGI de Campo Mourão,2019,Perturbação do Sossego/Tranquilidade,11.0,Crimes gerais
Juranda,RGI de Campo Mourão,2020,Perturbação do Sossego/Tranquilidade,8.0,Crimes gerais
Juranda,RGI de Campo Mourão,2021,Perturbação do Sossego/Tranquilidade,18.0,Crimes gerais
Juranda,RGI de Campo Mourão,2022,Perturbação do Sossego/Tranquilidade,13.0,Crimes gerais
Juranda,RGI de Campo Mourão,2023,Perturbação do Sossego/Tranquilidade,10.0,Crimes gerais
Juranda,RGI de Campo Mourão,2024,Perturbação do Sossego/Tranquilidade,24.0,Crimes gerais
Juranda,RGI de Campo Mourão,2018,Roubos de Veículos,2.0,Crimes gerais
Juranda,RGI de Campo Mourão,2019,Roubos de Veículos,6.0,Crimes gerais
Juranda,RGI de Campo Mourão,2020,Roubos de Veículos,8.0,Crimes gerais
Juranda,RGI de Campo Mourão,2021,Roubos de Veículos,10.0,Crimes gerais
Juranda,RGI de Campo Mourão,2022,Roubos de Veículos,6.0,Crimes gerais
Juranda,RGI de Campo Mourão,2023,Roubos de Veículos,3.0,Crimes gerais
Jussara,RGI de Cianorte,2018,Armas de Fogo Apreendidas,2.0,Crimes gerais
Jussara,RGI de Cianorte,2019,Armas de Fogo Apreendidas,3.0,Crimes gerais
Jussara,RGI de Cianorte,2020,Armas de Fogo Apreendidas,14.0,Crimes gerais
Jussara,RGI de Cianorte,2021,Armas de Fogo Apreendidas,1.0,Crimes gerais
Jussara,RGI de Cianorte,2022,Armas de Fogo Apreendidas,4.0,Crimes gerais
Jussara,RGI de Cianorte,2023,Armas de Fogo Apreendidas,8.0,Crimes gerais
Jussara,RGI de Cianorte,2024,Armas de Fogo Apreendidas,4.0,Crimes gerais
Jussara,RGI de Cianorte,2018,Crimes de Ameaça,60.0,Crimes gerais
Jussara,RGI de Cianorte,2019,Crimes de Ameaça,54.0,Crimes gerais
Jussara,RGI de Cianorte,2020,Crimes de Ameaça,58.0,Crimes gerais
Jussara,RGI de Cianorte,2021,Crimes de Ameaça,49.0,Crimes gerais
Jussara,RGI de Cianorte,2022,Crimes de Ameaça,40.0,Crimes gerais
Jussara,RGI de Cianorte,2023,Crimes de Ameaça,44.0,Crimes gerais
Jussara,RGI de Cianorte,2024,Crimes de Ameaça,60.0,Crimes gerais
Jussara,RGI de Cianorte,2018,Crimes de Estelionato,9.0,Crimes gerais
Jussara,RGI de Cianorte,2019,Crimes de Estelionato,6.0,Crimes gerais
Jussara,RGI de Cianorte,2020,Crimes de Estelionato,24.0,Crimes gerais
Jussara,RGI de Cianorte,2021,Crimes de Estelionato,28.0,Crimes gerais
Jussara,RGI de Cianorte,2022,Crimes de Estelionato,32.0,Crimes gerais
Jussara,RGI de Cianorte,2023,Crimes de Estelionato,42.0,Crimes gerais
Jussara,RGI de Cianorte,2024,Crimes de Estelionato,44.0,Crimes gerais
Jussara,RGI de Cianorte,2018,Crimes de Estupro,4.0,Crimes gerais
Jussara,RGI de Cianorte,2019,Crimes de Estupro,5.0,Crimes gerais
Jussara,RGI de Cianorte,2020,Crimes de Estupro,2.0,Crimes gerais
Jussara,RGI de Cianorte,2021,Crimes de Estupro,2.0,Crimes gerais
Jussara,RGI de Cianorte,2022,Crimes de Estupro,2.0,Crimes gerais
Jussara,RGI de Cianorte,2023,Crimes de Estupro,3.0,Crimes gerais
Jussara,RGI de Cianorte,2024,Crimes de Estupro,6.0,Crimes gerais
Jussara,RGI de Cianorte,2018,Crimes de Furto,68.0,Crimes gerais
Jussara,RGI de Cianorte,2019,Crimes de Furto,49.0,Crimes gerais
Jussara,RGI de Cianorte,2020,Crimes de Furto,48.0,Crimes gerais
Jussara,RGI de Cianorte,2021,Crimes de Furto,44.0,Crimes gerais
Jussara,RGI de Cianorte,2022,Crimes de Furto,38.0,Crimes gerais
Jussara,RGI de Cianorte,2023,Crimes de Furto,50.0,Crimes gerais
Jussara,RGI de Cianorte,2024,Crimes de Furto,48.0,Crimes gerais
Jussara,RGI de Cianorte,2018,Crimes de Lesão Corporal,49.0,Crimes gerais
Jussara,RGI de Cianorte,2019,Crimes de Lesão Corporal,42.0,Crimes gerais
Jussara,RGI de Cianorte,2020,Crimes de Lesão Corporal,46.0,Crimes gerais
Jussara,RGI de Cianorte,2021,Crimes de Lesão Corporal,33.0,Crimes gerais
